,CASE_ID,age,income,household_,attitude,subnorms,pbc,lon,lat,geoid,ami_categ,elec_consumption,tract,bgid
1731,79321,45to54,less75k,0.0,0.3125,1.0,-1.0,-73.87409987366799,42.68943834520947,360010146142018,3,105.2158745,014614,0146142
1732,76586,65plus,less75k,0.0,-0.125,0.25,-0.5,-73.82056379121119,42.61578186291725,360010142031005,1,110.040484,014203,0142031
1733,9894,55to64,less75k,0.0,0.5625,0.5,-0.6666666666666666,-73.79125113544579,42.65784653513131,360010016004005,1,110.040484,001600,0016004
1734,9888,55to64,less75k,0.0,0.25,0.25,-0.3333333333333333,-73.79174518120199,42.65733822277124,360010016004005,3,105.2158745,001600,0016004
1735,60396,65plus,75to100k,1.0,0.25,1.0,0.0,-73.83716592788045,42.71343600550778,360010139012017,4,124.0863595,013901,0139012
1736,79193,45to54,less75k,0.0,0.625,0.0,-0.3333333333333333,-73.87175174554255,42.691501521799495,360010146142001,2,101.029416,014614,0146142
1737,72366,65plus,100to150k,0.0,0.4375,0.25,-0.1666666666666666,-73.78195050538383,42.638538261025595,360010020003003,4,124.0863595,002000,0020003
1738,74547,65plus,less75k,0.0,-0.125,0.5,-0.3333333333333333,-73.72090362392012,42.7842497298323,360010130002001,3,105.2158745,013000,0130002
1739,76666,45to54,less75k,0.0,-0.25,0.5,-0.1666666666666666,-73.82846268628452,42.61840925933631,360010142031005,1,110.040484,014203,0142031
1740,72344,55to64,less75k,0.0,0.1875,1.0,0.0,-73.77958980841073,42.63793495659388,360010020003001,1,110.040484,002000,0020003
1741,70020,25to44,less75k,0.0,0.0,0.0,0.5,-73.76766526403314,42.66866819970133,360010007002000,2,101.029416,000700,0007002
1742,9885,45to54,150kplus,0.0,0.1875,1.0,-0.1666666666666666,-73.79301461400534,42.65720434705744,360010016004003,4,124.0863595,001600,0016004
1743,34825,65plus,less75k,0.0,0.0625,0.5,-0.3333333333333333,-73.81697669942336,42.681631709959355,360010004034003,2,101.029416,000403,0004034
1744,4602,65plus,150kplus,0.0,0.25,0.75,-0.3333333333333333,-73.92801589270614,42.71702506911507,360010146072011,4,124.0863595,014607,0146072
1745,6988,25to44,less75k,0.0,0.4375,-0.25,-0.8333333333333334,-73.74867297073494,42.67895697571259,360010003003046,1,110.040484,000300,0003003
1746,49988,65plus,less75k,1.0,0.125,0.25,-0.5,-73.75189966170424,42.725255190379386,360010136013013,3,105.2158745,013601,0136013
1747,79183,45to54,less75k,0.0,0.625,0.0,-0.1666666666666666,-73.86831183260426,42.68893656931836,360010146142013,2,101.029416,014614,0146142
1748,18754,55to64,75to100k,0.0,0.25,0.5,-0.6666666666666666,-73.75814332762974,42.65728994367288,360010002004004,4,124.0863595,000200,0002004
1749,55940,65plus,75to100k,0.0,0.125,0.25,0.0,-73.73842550002948,42.73957969391147,360010135052013,4,124.0863595,013505,0135052
1750,66560,25to44,75to100k,0.0,0.1875,0.5,-0.6666666666666666,-73.92413464359336,42.741188530955164,360010146073036,2,101.029416,014607,0146073
1751,17177,25to44,150kplus,1.0,0.0625,0.5,0.6666666666666666,-73.81298809140635,42.59413336405957,360010143023013,4,124.0863595,014302,0143023
1752,51952,65plus,100to150k,0.0,0.0,0.25,-0.5,-73.77163393059489,42.747225231015086,360010135071009,4,124.0863595,013507,0135071
1753,33293,45to54,100to150k,0.0,0.0625,0.0,0.0,-74.00988089491516,42.654051872981164,360010145011091,3,105.2158745,014501,0145011
1754,72420,65plus,less75k,0.0,0.125,0.0,0.0,-73.7794535758543,42.63840683014796,360010020003001,1,110.040484,002000,0020003
1755,30974,65plus,less75k,0.0,0.625,0.5,0.0,-73.82058835056974,42.663880673618664,360010018022016,1,110.040484,001802,0018022
1756,76535,45to54,100to150k,0.0,0.25,0.0,0.0,-73.83122469204346,42.61853980778586,360010142031020,3,105.2158745,014203,0142031
1757,58637,55to64,150kplus,0.0,0.0625,0.0,-0.1666666666666666,-74.22156218546817,42.51710939466145,360010148021081,4,124.0863595,014802,0148021
1758,34672,65plus,100to150k,0.0,0.5,0.25,0.0,-73.80749048607215,42.671779405125456,360010004034050,4,124.0863595,000403,0004034
1759,70362,65plus,150kplus,0.0,0.0,-0.25,0.1666666666666666,-73.78943829046608,42.65044102983655,360010019012005,4,124.0863595,001901,0019012
1760,17036,55to64,100to150k,0.0,0.1875,0.5,0.0,-73.81287892489632,42.595959563632235,360010143023014,3,105.2158745,014302,0143023
1761,23990,25to44,less75k,0.0,0.25,0.25,-0.3333333333333333,-73.7916724095776,42.67597719547247,360010004031000,2,101.029416,000403,0004031
1762,58496,65plus,150kplus,1.0,0.375,0.5,0.0,-74.12193582502873,42.60225242764866,360010148011049,4,124.0863595,014801,0148011
1763,70421,65plus,less75k,0.0,0.375,0.25,0.0,-73.78870928102917,42.64929108653982,360010019012005,1,110.040484,001901,0019012
1764,4859,65plus,less75k,0.0,0.1875,0.5,-0.1666666666666666,-73.92753747471325,42.71284188248054,360010146072012,2,101.029416,014607,0146072
1765,71454,65plus,less75k,1.0,0.8125,0.25,-0.1666666666666666,-73.80836129719395,42.66911710547414,360010018011006,3,105.2158745,001801,0018011
1766,473,55to64,less75k,1.0,0.3125,-0.25,-0.1666666666666666,-73.7471608980146,42.68139995157491,360010136012019,3,105.2158745,013601,0136012
1767,70709,25to44,less75k,0.0,1.0,0.25,0.0,-73.7987432485425,42.64572624138668,360010019023003,3,105.2158745,001902,0019023
1768,70249,25to44,less75k,0.0,1.0,0.75,-0.3333333333333333,-73.78884778097353,42.64986851286745,360010019012005,1,110.040484,001901,0019012
1769,51897,65plus,less75k,1.0,0.125,0.25,-0.5,-73.7949886078821,42.65194554908528,360010019013001,2,101.029416,001901,0019013
1770,70546,25to44,75to100k,0.0,0.1875,0.5,-0.3333333333333333,-73.80054416036813,42.646388241415785,360010019023003,4,124.0863595,001902,0019023
1771,4634,45to54,less75k,0.0,0.5625,0.5,-0.6666666666666666,-73.93103657525508,42.72244459649162,360010146072015,1,110.040484,014607,0146072
1772,70287,55to64,less75k,0.0,0.4375,0.75,0.0,-73.78926470368539,42.64990658060859,360010019012005,2,101.029416,001901,0019012
1773,46384,55to64,150kplus,0.0,0.875,1.0,-0.3333333333333333,-73.73326557590447,42.77112942612116,360010135032020,4,124.0863595,013503,0135032
1774,759,65plus,75to100k,0.0,0.5,0.0,0.8333333333333334,-73.88056274068218,42.761707184808195,360010138015015,4,124.0863595,013801,0138015
1775,3710,65plus,less75k,0.0,0.0625,0.25,-0.1666666666666666,-73.85489307611577,42.62069578932586,360010142022008,1,110.040484,014202,0142022
1776,45536,25to44,less75k,1.0,0.75,0.5,0.3333333333333333,-73.78707906602376,42.669661880341884,360010005022010,2,101.029416,000502,0005022
1777,21791,65plus,less75k,0.0,-0.0625,0.25,-0.1666666666666666,-73.92524328518616,42.59992070915712,360010145021026,2,101.029416,014502,0145021
1778,5596,25to44,less75k,0.0,0.0,0.5,-0.3333333333333333,-73.85127697694769,42.75687549698625,360010138021006,1,110.040484,013802,0138021
1779,49557,55to64,less75k,0.0,0.3125,0.0,-0.3333333333333333,-73.75879534336077,42.73189326690446,360010136013007,1,110.040484,013601,0136013
1780,57905,45to54,less75k,0.0,0.1875,0.5,-0.3333333333333333,-74.05224942992649,42.64078471801725,360010148011009,2,101.029416,014801,0148011
1781,79382,25to44,less75k,1.0,0.5,0.75,-0.3333333333333333,-73.86844529132136,42.689638049596546,360010146142012,2,101.029416,014614,0146142
1782,57856,25to44,less75k,0.0,0.0625,0.5,-0.3333333333333333,-74.07081919764138,42.63485010332205,360010148011009,1,110.040484,014801,0148011
1783,45564,65plus,less75k,1.0,0.625,0.25,-0.5,-73.78808614964576,42.66897227047177,360010005022015,2,101.029416,000502,0005022
1784,49938,65plus,150kplus,1.0,0.1875,0.5,0.1666666666666666,-73.75762021073953,42.73346383194649,360010136013010,4,124.0863595,013601,0136013
1785,4137,55to64,100to150k,0.0,0.875,0.75,-0.5,-73.81047727968028,42.473427071678834,360010144022037,4,124.0863595,014402,0144022
1786,21921,55to64,100to150k,1.0,-1.0,0.0,-0.3333333333333333,-73.90312699672465,42.53810779588033,360010145021048,4,124.0863595,014502,0145021
1787,67080,25to44,150kplus,1.0,0.125,0.0,-0.3333333333333333,-73.92614284759397,42.74589680509635,360010146073008,4,124.0863595,014607,0146073
1788,26762,45to54,less75k,1.0,0.375,0.5,0.0,-73.84490107513227,42.462954778651245,360010144012037,1,110.040484,014401,0144012
1789,3807,45to54,75to100k,0.0,0.0625,-0.5,-0.6666666666666666,-73.85410548390624,42.62059712869961,360010142022008,2,101.029416,014202,0142022
1790,70841,65plus,75to100k,0.0,0.0625,0.5,-0.1666666666666666,-73.79921096549946,42.646012609336154,360010019023003,4,124.0863595,001902,0019023
1791,35661,25to44,100to150k,1.0,0.0625,0.25,-0.1666666666666666,-73.78498013572946,42.65471840163964,360010015004001,4,124.0863595,001500,0015004
1792,790,45to54,less75k,1.0,0.125,1.0,-0.5,-73.8865191898626,42.76141122437584,360010138015018,2,101.029416,013801,0138015
1793,66473,55to64,less75k,0.0,0.125,0.5,0.0,-73.92909415817363,42.74928982923447,360010146073010,1,110.040484,014607,0146073
1794,46412,65plus,100to150k,0.0,-0.875,0.5,-0.1666666666666666,-73.73321237623018,42.77682777462097,360010135032020,3,105.2158745,013503,0135032
1795,70052,65plus,less75k,0.0,0.25,0.25,-0.8333333333333334,-73.7697666063708,42.66610793796461,360010007002003,3,105.2158745,000700,0007002
1796,46252,65plus,less75k,0.0,0.0,0.0,0.0,-73.73663972115416,42.77684053414246,360010135032020,2,101.029416,013503,0135032
1797,30198,45to54,100to150k,0.0,0.1875,0.5,0.0,-73.85431205911947,42.69985221253387,360010004011034,4,124.0863595,000401,0004011
1798,5519,45to54,less75k,0.0,0.0625,0.0,-0.8333333333333334,-73.85409434825294,42.75565942069978,360010138021006,3,105.2158745,013802,0138021
1799,29524,55to64,100to150k,1.0,0.6875,0.25,-0.3333333333333333,-73.83749336161291,42.64922873714455,360010018015016,4,124.0863595,001801,0018015
1800,10055,25to44,less75k,1.0,0.625,0.0,-0.6666666666666666,-73.79254777670162,42.65374810297542,360010016004010,1,110.040484,001600,0016004
1801,30763,45to54,75to100k,0.0,0.125,0.25,-0.5,-73.81980506101395,42.66412112264679,360010018022016,4,124.0863595,001802,0018022
1802,24572,25to44,75to100k,1.0,1.0,1.0,0.5,-73.78799898808983,42.67243674208294,360010005014003,4,124.0863595,000501,0005014
1803,44917,25to44,less75k,0.0,-0.0625,0.75,-0.1666666666666666,-73.80525574735903,42.68745635472239,360010003001002,1,110.040484,000300,0003001
1804,46261,65plus,75to100k,0.0,0.1875,0.0,-0.8333333333333334,-73.7441840986059,42.77169064893039,360010135032020,3,105.2158745,013503,0135032
1805,29579,45to54,less75k,1.0,0.5,0.5,0.0,-73.83934815154876,42.64667905430921,360010018015016,3,105.2158745,001801,0018015
1806,36503,45to54,less75k,1.0,0.375,0.75,-0.5,-73.80571438243568,42.65303849118019,360010018013004,1,110.040484,001801,0018013
1807,48045,55to64,less75k,0.0,0.625,0.75,-0.1666666666666666,-73.71074014649422,42.77328627608482,360010130003009,1,110.040484,013000,0130003
1808,52807,65plus,150kplus,1.0,0.1875,0.5,0.1666666666666666,-73.79470111637612,42.763731237849825,360010135083022,4,124.0863595,013508,0135083
1809,30095,25to44,less75k,0.0,-0.0625,0.0,-0.1666666666666666,-73.87227238989007,42.700298841202454,360010004011034,3,105.2158745,000401,0004011
1810,51759,65plus,100to150k,0.0,0.125,0.75,0.1666666666666666,-73.79321625832571,42.65314117386561,360010019013001,4,124.0863595,001901,0019013
1811,49830,55to64,75to100k,1.0,0.4375,0.5,-0.5,-73.76080039602599,42.734532135899954,360010136013004,4,124.0863595,013601,0136013
1812,46237,55to64,100to150k,0.0,0.25,0.5,-0.1666666666666666,-73.74590172625086,42.775229123670705,360010135032020,3,105.2158745,013503,0135032
1813,58318,65plus,less75k,1.0,0.5,0.0,-0.1666666666666666,-74.12095162070702,42.60613144649126,360010148011049,3,105.2158745,014801,0148011
1814,75996,55to64,less75k,0.0,0.125,0.0,-0.1666666666666666,-73.8248070716596,42.61083961595868,360010142032019,2,101.029416,014203,0142032
1815,62129,45to54,150kplus,1.0,-0.1875,0.5,-0.8333333333333334,-73.70740533441092,42.72545212841348,360010133004010,4,124.0863595,013300,0133004
1816,46021,55to64,less75k,1.0,0.8125,0.5,-0.6666666666666666,-73.76274767228621,42.64188562719598,360010023001005,2,101.029416,002300,0023001
1817,3902,65plus,100to150k,0.0,-0.0625,0.5,-0.1666666666666666,-73.85073334853088,42.623191556050465,360010142022002,3,105.2158745,014202,0142022
1818,3513,55to64,less75k,1.0,0.3125,0.0,0.0,-73.87545443487535,42.62574371577755,360010142023031,2,101.029416,014202,0142023
1819,46015,45to54,less75k,1.0,0.375,0.0,0.8333333333333334,-73.7653907214638,42.642652658824936,360010023001005,2,101.029416,002300,0023001
1820,74404,25to44,less75k,0.0,1.0,0.5,0.0,-73.725256155831,42.78269352311818,360010130002003,3,105.2158745,013000,0130002
1821,45135,25to44,100to150k,1.0,0.3125,0.5,-0.3333333333333333,-73.80493891999741,42.68845267909076,360010003001002,4,124.0863595,000300,0003001
1822,3997,55to64,less75k,1.0,0.3125,0.5,0.0,-73.85081944476401,42.623763719642625,360010142022002,2,101.029416,014202,0142022
1823,2932,55to64,less75k,0.0,0.625,0.5,-0.3333333333333333,-73.85506256335084,42.62693632192804,360010142023000,1,110.040484,014202,0142023
1824,46024,55to64,100to150k,1.0,0.1875,0.75,-0.1666666666666666,-73.76428386401787,42.64199287088945,360010023001005,4,124.0863595,002300,0023001
1825,46278,65plus,100to150k,0.0,-1.0,0.75,0.0,-73.74136332532093,42.774486204567594,360010135032020,3,105.2158745,013503,0135032
1826,14875,65plus,less75k,1.0,0.3125,-0.5,-0.1666666666666666,-73.83832105916687,42.612085461310706,360010142033008,2,101.029416,014203,0142033
1827,32543,55to64,150kplus,1.0,0.125,0.25,-0.1666666666666666,-73.84056530004646,42.65340140124934,360010141002010,4,124.0863595,014100,0141002
1828,61845,65plus,less75k,0.0,-1.0,1.0,-0.6666666666666666,-73.70959184053467,42.73535438553126,360010133001012,1,110.040484,013300,0133001
1829,53813,65plus,100to150k,0.0,0.5,0.5,-0.1666666666666666,-73.85195361715063,42.76609291342555,360010138023005,4,124.0863595,013802,0138023
1830,48134,25to44,less75k,1.0,0.375,0.0,-0.3333333333333333,-73.71177535428284,42.774221659533474,360010130003009,2,101.029416,013000,0130003
1831,53826,65plus,150kplus,0.0,0.125,0.25,-0.1666666666666666,-73.85510526603905,42.76281569149802,360010138023005,4,124.0863595,013802,0138023
1832,7965,55to64,75to100k,0.0,0.0,0.0,-0.3333333333333333,-73.78162483289967,42.64065367255907,360010020002003,4,124.0863595,002000,0020002
1833,49134,65plus,75to100k,0.0,0.5,-0.5,-0.3333333333333333,-73.71492560175795,42.77343729398826,360010130005009,4,124.0863595,013000,0130005
1834,5952,25to44,150kplus,1.0,0.8125,0.75,0.3333333333333333,-73.84950435439387,42.75551135007345,360010138021006,4,124.0863595,013802,0138021
1835,2946,55to64,less75k,0.0,0.4375,0.75,-0.5,-73.87242775853731,42.62426312369749,360010142023012,2,101.029416,014202,0142023
1836,12576,65plus,75to100k,0.0,-0.75,0.0,0.1666666666666666,-73.70302084550636,42.73617780123445,360010132001007,4,124.0863595,013200,0132001
1837,45538,25to44,less75k,1.0,0.375,0.5,-0.3333333333333333,-73.78706312105884,42.66987711084392,360010005022011,1,110.040484,000502,0005022
1838,54841,65plus,less75k,0.0,0.375,0.25,-0.1666666666666666,-73.76973945823819,42.681982636016194,360010137053035,1,110.040484,013705,0137053
1839,51218,65plus,less75k,0.0,-0.125,0.5,0.0,-73.79439470940041,42.69988060303506,360010140022007,3,105.2158745,014002,0140022
1840,52496,45to54,100to150k,0.0,0.125,0.5,-0.1666666666666666,-73.79924450208641,42.77043487087157,360010135083022,4,124.0863595,013508,0135083
1841,5764,65plus,75to100k,0.0,0.0625,0.0,-0.3333333333333333,-73.85390721465583,42.75513169619464,360010138021006,4,124.0863595,013802,0138021
1842,45435,25to44,75to100k,0.0,0.3125,0.0,-0.1666666666666666,-73.78735004175091,42.66996411125425,360010005022011,4,124.0863595,000502,0005022
1843,53834,25to44,75to100k,1.0,0.0,1.0,0.5,-73.85617329415297,42.7636933225997,360010138023005,4,124.0863595,013802,0138023
1844,70922,65plus,75to100k,1.0,0.9375,0.75,-0.6666666666666666,-73.79903747242605,42.64464566111153,360010019023001,4,124.0863595,001902,0019023
1845,22046,55to64,less75k,0.0,0.3125,0.25,-0.3333333333333333,-74.00281698973521,42.58698105225282,360010145022023,3,105.2158745,014502,0145022
1846,53642,45to54,75to100k,0.0,0.75,0.75,-0.3333333333333333,-73.85462505403298,42.76891002245721,360010138023005,4,124.0863595,013802,0138023
1847,62121,25to44,less75k,1.0,0.375,0.5,-0.1666666666666666,-73.70781333790886,42.72637675023673,360010133004011,1,110.040484,013300,0133004
1848,70971,65plus,75to100k,1.0,0.25,1.0,-0.1666666666666666,-73.80339508225657,42.644788873725645,360010019023001,4,124.0863595,001902,0019023
1849,5849,55to64,less75k,1.0,0.375,-0.25,-0.3333333333333333,-73.8481130010752,42.755795112757696,360010138021006,2,101.029416,013802,0138021
1850,32462,55to64,100to150k,0.0,0.5,-0.5,0.0,-73.84476723010644,42.65096994400019,360010141002011,3,105.2158745,014100,0141002
1851,24476,25to44,less75k,0.0,0.25,0.75,0.0,-73.78473640765446,42.66922938599731,360010005014006,3,105.2158745,000501,0005014
1852,31924,25to44,less75k,0.0,0.125,0.25,-0.6666666666666666,-73.7915260140958,42.70222937359386,360010137051016,3,105.2158745,013705,0137051
1853,67424,45to54,less75k,0.0,0.3125,0.0,-0.3333333333333333,-73.75995049835947,42.68568767137512,360010137061026,2,101.029416,013706,0137061
1854,67420,25to44,150kplus,0.0,0.5,0.0,0.0,-73.76026173101836,42.685115603263725,360010137061026,4,124.0863595,013706,0137061
1855,61992,55to64,75to100k,0.0,-0.125,0.25,0.3333333333333333,-73.70769765236764,42.72600292201851,360010133004011,4,124.0863595,013300,0133004
1856,78806,55to64,75to100k,0.0,0.4375,0.0,-0.5,-73.88066310118707,42.69362804525618,360010146144012,4,124.0863595,014614,0146144
1857,70964,55to64,100to150k,1.0,-1.0,0.5,-1.0,-73.80117181355993,42.64307344581903,360010019023001,4,124.0863595,001902,0019023
1858,24565,25to44,less75k,1.0,1.0,0.75,-0.6666666666666666,-73.7845717967858,42.66941897872016,360010005014006,1,110.040484,000501,0005014
1859,4341,45to54,75to100k,1.0,0.6875,1.0,-0.1666666666666666,-73.81666259269981,42.47975597041629,360010144022013,4,124.0863595,014402,0144022
1860,24559,25to44,less75k,1.0,0.125,0.25,0.1666666666666666,-73.7848212903468,42.669399411438015,360010005014006,2,101.029416,000501,0005014
1861,4806,55to64,100to150k,0.0,-0.3125,1.0,-0.8333333333333334,-73.9091545879377,42.7181503221799,360010146072002,3,105.2158745,014607,0146072
1862,53740,55to64,100to150k,0.0,0.3125,0.25,0.0,-73.85586317292109,42.762815536928876,360010138023005,4,124.0863595,013802,0138023
1863,74543,65plus,less75k,0.0,0.0,0.25,-0.5,-73.72609667460151,42.77921416362444,360010130002003,3,105.2158745,013000,0130002
1864,53745,55to64,100to150k,0.0,0.5,0.25,0.1666666666666666,-73.85746031970486,42.76568909919836,360010138023005,4,124.0863595,013802,0138023
1865,4294,65plus,75to100k,0.0,-0.1875,0.0,-0.6666666666666666,-73.81633773957492,42.47912384781198,360010144022013,4,124.0863595,014402,0144022
1866,74532,65plus,less75k,0.0,-0.5,0.25,-0.3333333333333333,-73.72663757261117,42.78035668300458,360010130002003,1,110.040484,013000,0130002
1867,45948,55to64,less75k,0.0,0.1875,0.5,-0.3333333333333333,-73.76202180940608,42.64044786884703,360010023001005,3,105.2158745,002300,0023001
1868,39303,25to44,150kplus,0.0,0.0625,0.0,0.0,-73.7776248366401,42.71468410125639,360010137072026,4,124.0863595,013707,0137072
1869,48922,65plus,100to150k,1.0,0.3125,0.5,-0.5,-73.71013271407533,42.74085641450717,360010135061014,4,124.0863595,013506,0135061
1870,76064,25to44,150kplus,0.0,0.5,0.25,0.0,-73.82312717568608,42.61097403890583,360010142032011,4,124.0863595,014203,0142032
1871,4766,55to64,less75k,0.0,0.4375,0.5,0.0,-73.91150096643909,42.71916634144838,360010146072002,1,110.040484,014607,0146072
1872,43896,55to64,150kplus,1.0,0.5,0.25,-0.5,-74.063097291628,42.45405158019159,360010148032050,4,124.0863595,014803,0148032
1873,48919,65plus,75to100k,1.0,0.9375,-0.5,-0.5,-73.70760337201548,42.744342939195825,360010135061014,4,124.0863595,013506,0135061
1874,29251,55to64,100to150k,0.0,0.125,0.75,0.0,-73.8258779370886,42.65564731870252,360010018015007,4,124.0863595,001801,0018015
1875,70213,55to64,less75k,0.0,-0.375,0.5,-0.1666666666666666,-73.77754472583798,42.67999788266135,360010007001007,1,110.040484,000700,0007001
1876,51092,45to54,less75k,0.0,0.6875,0.25,-0.1666666666666666,-73.79552618054521,42.69979984549968,360010140022007,2,101.029416,014002,0140022
1877,62538,65plus,75to100k,0.0,0.0625,0.0,0.1666666666666666,-73.7675872724153,42.661933815460976,360010008003002,4,124.0863595,000800,0008003
1878,75984,45to54,100to150k,0.0,0.25,0.5,0.0,-73.82323362674535,42.61014064330767,360010142032011,3,105.2158745,014203,0142032
1879,78657,65plus,150kplus,0.0,0.5625,0.0,-0.3333333333333333,-73.87835939326371,42.68103114082717,360010146144000,4,124.0863595,014614,0146144
1880,21265,25to44,75to100k,0.0,0.1875,0.75,-0.1666666666666666,-73.69266359718915,42.746641349183406,360010131002003,4,124.0863595,013100,0131002
1881,27966,45to54,150kplus,0.0,-0.4375,0.5,-0.1666666666666666,-73.74256792611173,42.75099088173599,360010135062001,4,124.0863595,013506,0135062
1882,43838,45to54,150kplus,1.0,0.0625,0.75,0.5,-74.08057998458823,42.454499373073446,360010148032051,4,124.0863595,014803,0148032
1883,45239,65plus,less75k,1.0,0.0,-0.5,-0.1666666666666666,-73.82471250803435,42.694158971687344,360010003001002,3,105.2158745,000300,0003001
1884,62527,55to64,75to100k,0.0,0.3125,0.5,-1.0,-73.76856340936735,42.66240775792534,360010008003002,4,124.0863595,000800,0008003
1885,21367,55to64,less75k,1.0,0.125,-0.25,-0.3333333333333333,-73.69424184918948,42.74606052588298,360010131002008,3,105.2158745,013100,0131002
1886,59033,55to64,75to100k,0.0,0.1875,0.5,-0.1666666666666666,-74.01572501564843,42.744337678314565,360010146063020,4,124.0863595,014606,0146063
1887,28547,45to54,100to150k,0.0,0.125,1.0,0.1666666666666666,-73.75639505943796,42.74631049739884,360010135063022,4,124.0863595,013506,0135063
1888,45179,65plus,100to150k,1.0,0.3125,0.25,0.5,-73.81248743129188,42.6891641652087,360010003001002,4,124.0863595,000300,0003001
1889,74459,45to54,less75k,0.0,0.3125,0.25,-0.8333333333333334,-73.72134335642907,42.78283263862252,360010130002003,3,105.2158745,013000,0130002
1890,28006,55to64,less75k,0.0,0.4375,0.0,0.0,-73.74794976454491,42.752962310472206,360010135062001,3,105.2158745,013506,0135062
1891,21311,25to44,less75k,1.0,0.5625,0.0,-0.1666666666666666,-73.69352444218524,42.74688053669841,360010131002004,2,101.029416,013100,0131002
1892,52794,65plus,75to100k,1.0,0.25,0.5,0.0,-73.76544429638338,42.76982491782159,360010135083005,4,124.0863595,013508,0135083
1893,22440,65plus,100to150k,1.0,0.3125,0.5,-0.1666666666666666,-73.98767067067395,42.58069398097877,360010145022023,4,124.0863595,014502,0145022
1894,28720,45to54,less75k,0.0,0.75,0.5,0.0,-73.76138214662312,42.62498853778906,360010026004007,1,110.040484,002600,0026004
1895,24966,45to54,100to150k,0.0,0.125,0.0,0.0,-73.76586907075747,42.66375383987451,360010007004002,4,124.0863595,000700,0007004
1896,22423,65plus,less75k,1.0,0.375,0.25,-0.1666666666666666,-74.00579242945678,42.59540964032591,360010145022023,3,105.2158745,014502,0145022
1897,22357,45to54,less75k,1.0,0.3125,0.0,-0.5,-73.99273184372561,42.59456077306127,360010145022023,2,101.029416,014502,0145022
1898,10294,55to64,less75k,0.0,0.375,0.75,-0.6666666666666666,-73.81214473928426,42.75569509388914,360010137031009,2,101.029416,013703,0137031
1899,57265,65plus,less75k,0.0,-0.1875,0.25,0.0,-74.1309947389748,42.686994151572875,360010147001070,2,101.029416,014700,0147001
1900,78968,45to54,150kplus,1.0,0.8125,0.0,-0.1666666666666666,-73.87973156701995,42.68307576266441,360010146144000,4,124.0863595,014614,0146144
1901,74528,55to64,150kplus,0.0,0.0,0.0,-1.0,-73.72502892491363,42.780395933968066,360010130002003,4,124.0863595,013000,0130002
1902,74518,55to64,75to100k,0.0,0.25,0.5,-0.5,-73.72669697017675,42.78184092143867,360010130002003,4,124.0863595,013000,0130002
1903,4719,45to54,150kplus,0.0,0.5625,1.0,0.0,-73.91604372725133,42.7137315890106,360010146072002,4,124.0863595,014607,0146072
1904,52931,65plus,100to150k,1.0,0.0625,0.5,-0.1666666666666666,-73.76590315131149,42.77056477560376,360010135083005,4,124.0863595,013508,0135083
1905,70131,65plus,less75k,1.0,0.0,0.0,-0.1666666666666666,-73.76635611489563,42.666271417569824,360010007002005,2,101.029416,000700,0007002
1906,5291,55to64,75to100k,0.0,-0.8125,0.0,-0.1666666666666666,-73.9019315134674,42.718904023313655,360010146071001,2,101.029416,014607,0146071
1907,54008,65plus,less75k,1.0,0.625,0.5,-0.5,-73.85258277673621,42.76602518488512,360010138023005,3,105.2158745,013802,0138023
1908,5286,45to54,150kplus,0.0,-0.8125,1.0,-0.1666666666666666,-73.88887518860018,42.716505576274834,360010146071001,4,124.0863595,014607,0146071
1909,52441,45to54,less75k,0.0,-0.25,0.0,-0.5,-73.76779734291597,42.771086286846156,360010135083005,2,101.029416,013508,0135083
1910,12895,65plus,75to100k,0.0,-0.0625,0.25,0.1666666666666666,-73.83711939962738,42.73134543326618,360010139021000,4,124.0863595,013902,0139021
1911,76052,25to44,100to150k,0.0,0.125,0.0,0.0,-73.83138425005707,42.61468723013543,360010142032005,3,105.2158745,014203,0142032
1912,4147,65plus,less75k,0.0,-0.5,0.75,-0.3333333333333333,-73.81307884343853,42.469827453697945,360010144022050,3,105.2158745,014402,0144022
1913,78811,55to64,75to100k,0.0,-0.0625,0.5,0.0,-73.87833824545363,42.679946825489104,360010146144000,4,124.0863595,014614,0146144
1914,5320,25to44,75to100k,1.0,1.0,1.0,-0.5,-73.90419360187751,42.72100277766514,360010146071001,2,101.029416,014607,0146071
1915,11892,55to64,150kplus,0.0,0.25,0.5,-0.1666666666666666,-73.76359263918097,42.63935035969626,360010026003001,4,124.0863595,002600,0026003
1916,27925,45to54,75to100k,0.0,-0.25,0.0,0.0,-73.74066671623677,42.75365013299454,360010135062001,4,124.0863595,013506,0135062
1917,78821,55to64,100to150k,0.0,0.5,0.5,-0.6666666666666666,-73.86312139964069,42.68832614239728,360010146144000,4,124.0863595,014614,0146144
1918,15970,45to54,150kplus,1.0,0.375,0.75,-0.3333333333333333,-73.72625759599306,42.76280750150672,360010135033000,4,124.0863595,013503,0135033
1919,77483,55to64,100to150k,0.0,0.1875,0.5,-0.3333333333333333,-73.78474138369134,42.76451480177857,360010135082023,4,124.0863595,013508,0135082
1920,24058,45to54,75to100k,0.0,0.4375,0.5,-0.5,-73.7936869357361,42.675273848002846,360010004031001,4,124.0863595,000403,0004031
1921,11907,65plus,less75k,0.0,0.5625,0.5,-0.6666666666666666,-73.76329661431868,42.63869244591046,360010026003001,3,105.2158745,002600,0026003
